date,fund_id,fund_name,asset_family,method,rebalance_schedule,rebalanced,gross_return,turnover,transaction_cost,net_return,growth_of_1_gross,growth_of_1_net,drawdown_net,covariance_estimator,prototype_id
2022-08-30,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.008814914180956632,0.0,0.0,-0.008814914180956632,1.0446734750453657,1.0407399155315509,-0.0975676865992463,sample_ridge,equity_minimum_variance__sample_ridge
2022-08-31,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0035691630320218255,0.0,0.0,-0.0035691630320218255,1.0409448650977,1.037025345099086,-0.10078861465113831,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-01,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,True,0.011485089238693418,0.1091345382320558,0.0001091345382320558,0.011375954700461361,1.0529002097659068,1.0488224984481636,-0.09055922666527061,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-02,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.00951846432985291,0.0,0.0,-0.00951846432985291,1.0428782166763553,1.0388393189083376,-0.09921570622637099,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-06,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0024033773650778585,0.0,0.0,-0.0024033773650778585,1.0403717867758626,1.0363425960033203,-0.10138063080884419,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-07,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.01644766069812259,0.0,0.0,0.01644766069812259,1.0574834689246515,1.0533880073893944,-0.08660044432762715,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-08,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0021780099559984794,0.0,0.0,0.0021780099559984794,1.0597866784482732,1.0556822969570179,-0.08461105100156818,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-09,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.009209038885544956,0.0,0.0,0.009209038885544956,1.069546295180486,1.0654041162804766,-0.0761811985748434,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-12,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.008642277537693484,0.0,0.0,0.008642277537693484,1.0787896111028477,1.0746116343431735,-0.06819730009838787,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-13,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.02904143735989282,0.0,0.0,-0.02904143735989282,1.0474600101875011,1.0434033678781842,-0.09525818983935952,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-14,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.005698120574468056,0.0,0.0,0.005698120574468056,1.053428563622483,1.04934880607616,-0.09010286191630179,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-15,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.010792470797950846,0.0,0.0,-0.010792470797950846,1.0420594666118599,1.0380237397297185,-0.09992290020820915,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-16,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.00041418674144540375,0.0,0.0,0.00041418674144540375,1.0424910738267281,1.03845367540002,-0.0995501002071969,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-19,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0035845229800677324,0.0,0.0,0.0035845229800677324,1.0462279070373754,1.042176036463227,-0.0963224168489899,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-20,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.013112147970325018,0.0,0.0,-0.013112147970325018,1.032509611909618,1.0285108700619945,-0.10817157103673158,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-21,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.012673547995018034,0.0,0.0,-0.012673547995018034,1.019424051787764,1.015475988186866,-0.11947420143451914,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-22,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0029787377064400935,0.0,0.0,0.0029787377064400935,1.0224606486496761,1.0185008248028626,-0.116851346036839,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-23,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.016432515188197896,0.0,0.0,-0.016432515188197896,1.0056590485114056,1.0017642945300975,-0.13136369970652517,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-26,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.011054808377277136,0.0,0.0,-0.011054808377277136,0.9945416804372372,0.990689982214869,-0.14096630755581652,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-27,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.006299717922876806,0.0,0.0,-0.006299717922876806,0.9882763483879388,0.9844489147778955,-0.14637797750446213,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-28,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.02175153919984094,0.0,0.0,0.02175153919984094,1.0097728801201746,1.0058621939379278,-0.12781038462030303,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-29,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.016390733804027738,0.0,0.0,-0.016390733804027738,0.9932219616395984,0.9893753744735558,-0.142106212432629,sample_ridge,equity_minimum_variance__sample_ridge
2022-09-30,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0176374989270083,0.0,0.0,-0.0176374989270083,0.9757040103568989,0.9719252673678701,-0.15723731319033551,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-03,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,True,0.025737551455898202,0.14087631152860292,0.00014087631152860292,0.0255966751443696,1.0008162425291858,0.9968033227012901,-0.13566539047227233,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-04,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.021789320166339356,0.0,0.0,0.021789320166339356,1.0226233480653268,1.0185229894424994,-0.1168321269344248,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-05,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.004469873588028582,0.0,0.0,-0.004469873588028582,1.0180523509713084,1.0139703204331905,-0.12077977568403597,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-06,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.008374496705111568,0.0,0.0,-0.008374496705111568,1.009526674912468,1.0054788293256418,-0.12814280255563748,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-07,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.014489667259019076,0.0,0.0,-0.014489667259019076,0.9948989693038824,0.9909097756527252,-0.14077572324398724,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-10,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.00034297518927035647,0.0,0.0,0.00034297518927035647,0.9952401949661842,0.9912496331205795,-0.14048103063504125,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-11,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.01222188269446206,0.0,0.0,0.01222188269446206,1.0074039038818745,1.0033645698575078,-0.1299760906177977,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-12,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.005110108869302146,0.0,0.0,-0.005110108869302146,1.0022559602576782,0.9982372676699354,-0.13442200751363664,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-13,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.019934019060949274,0.0,0.0,0.019934019060949274,1.022234949673405,1.0181361483910178,-0.1171675593126752,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-14,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.011804457973995553,0.0,0.0,-0.011804457973995553,1.0101680201704357,1.0061176030155303,-0.12758891775684877,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-17,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.01215840378397567,0.0,0.0,0.01215840378397567,1.0224500508493273,1.0183503870871589,-0.11698179155332133,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-18,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.011057697813289101,0.0,0.0,0.011057697813289101,1.033755994540801,1.0296109979356145,-0.10721764304068615,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-19,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.007293221396290437,0.0,0.0,-0.007293221396290437,1.0262165832028727,1.0221018169756146,-0.11372890242869227,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-20,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.003119880261269884,0.0,0.0,-0.003119880261269884,1.0230149103411503,1.0189129816918243,-0.11649396213213903,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-21,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.02068919826642258,0.0,0.0,0.02068919826642258,1.044180268650705,1.0399934743862782,-0.09821493054510944,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-24,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.016328807521797054,0.0,0.0,0.016328807521797054,1.0612304872755607,1.0569753276534568,-0.08348985571995016,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-25,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.009013124424625969,0.0,0.0,0.009013124424625969,1.0707954897005816,1.066501977795357,-0.07522923575312224,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-26,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.01175542380688729,0.0,0.0,0.01175542380688729,1.0833831444925153,1.079039160535225,-0.0643581634951812,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-27,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0015559109823134766,0.0,0.0,0.0015559109823134766,1.0850687922250846,1.080718049415448,-0.06290238808625137,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-28,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.021682769215410472,0.0,0.0,0.021682769215410472,1.1085960884297452,1.1041510094678517,-0.04258351683481332,sample_ridge,equity_minimum_variance__sample_ridge
2022-10-31,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.007179938684801099,0.0,0.0,-0.007179938684801099,1.1006364364886094,1.0962232729211114,-0.04945770847975717,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-01,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,True,-0.0007899516920563201,0.116577413003037,0.00011657741300303701,-0.0009065291050593571,1.0997669868732665,1.0952295146185649,-0.05031940273261015,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-02,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.012463651150533292,0.0,0.0,-0.012463651150533292,1.086059874802005,1.081578956018591,-0.06215589040138114,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-03,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0029575607720401433,0.0,0.0,-0.0029575607720401433,1.0828477867202038,1.0783801205264063,-0.06492962135021896,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-04,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.014331777412614974,0.0,0.0,0.014331777412614974,1.0983669201712205,1.0938352243799798,-0.051528400818280584,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-07,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.01167977835010572,0.0,0.0,0.01167977835010572,1.1111956023459086,1.106610977352276,-0.040450462768467865,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-08,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.00724479903782943,0.0,0.0,0.00724479903782943,1.1192459911766246,1.1146281514962495,-0.033498719204382965,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-09,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.011641893368306656,0.0,0.0,-0.011641893368306656,1.1062158486944416,1.1016517694112173,-0.04475062405573749,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-10,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.024307860236909493,0.0,0.0,0.024307860236909493,1.1331055889363604,1.1284305666518093,-0.02153055573388929,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-11,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0023175987590226886,0.0,0.0,-0.0023175987590226886,1.1304795048295997,1.1258153173708938,-0.023798255303661975,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-14,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0028243784424326042,0.0,0.0,-0.0028243784424326042,1.1272866028865471,1.122635588858351,-0.026555418466847502,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-15,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.007411817535088905,0.0,0.0,0.007411817535088905,1.1356418454968924,1.130956359001366,-0.019340424848002913,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-16,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.002099222745067695,0.0,0.0,-0.002099222745067695,1.1332578803045747,1.1285822296888715,-0.021399047733330345,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-17,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.002787658570407808,0.0,0.0,0.002787658570407808,1.1364170163470881,1.1317283316138735,-0.018671042401735005,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-18,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.008490770149837977,0.0,0.0,0.008490770149837977,1.146066072027256,1.1413375767496665,-0.010338803781388073,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-21,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.00424621580010174,0.0,0.0,0.00424621580010174,1.1509325158902586,1.1461839424013107,-0.0061364887732570095,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-22,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.009941061226574725,0.0,0.0,0.009941061226574725,1.1623740064983792,1.1575782271496389,0.0,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-23,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.000209815527012933,0.0,0.0,-0.000209815527012933,1.1621301223836196,1.1573353492638507,-0.00020981552701293538,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-25,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0011912972120855228,0.0,0.0,0.0011912972120855228,1.163514564758496,1.1587140796388768,0.0,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-28,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.011699258235452831,0.0,0.0,-0.011699258235452831,1.1499023074046757,1.1451579844001265,-0.011699258235452925,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-29,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0036689877447424225,0.0,0.0,0.0036689877447424225,1.1541212848781945,1.1493595550106845,-0.008073194925798832,sample_ridge,equity_minimum_variance__sample_ridge
2022-11-30,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.01823314159734982,0.0,0.0,0.01823314159734982,1.175164541685894,1.1703159905234612,0.0,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-01,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,True,0.001660462536608119,0.09571929802648858,9.571929802648859e-05,0.0015647432385816303,1.1771158583817136,1.1721472345566368,0.0,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-02,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.003084861460374208,0.0,0.0,0.003084861460374208,1.1807470977276306,1.175763146386405,0.0,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-05,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.009757050741877481,0.0,0.0,-0.009757050741877481,1.1692264883817776,1.1642911657066832,-0.009757050741877493,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-06,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.00744076770242947,0.0,0.0,-0.00744076770242947,1.1605265456902014,1.155627945604669,-0.017125218496275796,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-07,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0018933859309637683,0.0,0.0,0.0018933859309637683,1.1627238703243212,1.1578159952983054,-0.01526425721307767,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-08,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.005160284154821895,0.0,0.0,0.005160284154821895,1.1687238558887891,1.1637906548330426,-0.010182740962887515,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-09,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.01403256177203519,0.0,0.0,-0.01403256177203519,1.1523236661865786,1.1474596905793806,-0.02407241279335237,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-12,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.008742721870926739,0.0,0.0,0.008742721870926739,1.1623981115053346,1.1574916115122158,-0.015540149332240016,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-13,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.003136273477129821,0.0,0.0,0.003136273477129821,1.1660437098723146,1.1611218217534018,-0.012452614013291452,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-14,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0011445529616785897,0.0,0.0,-0.0011445529616785897,1.1647091110907335,1.1597928563334443,-0.013582914298720605,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-15,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.014568108614495801,0.0,0.0,-0.014568108614495801,1.1477415022560709,1.1428968680320624,-0.02795314554241124,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-16,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0077681587981032925,0.0,0.0,-0.0077681587981032925,1.138825664007372,1.1340186636713343,-0.0355041598670347,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-19,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.001593317236799932,0.0,0.0,-0.001593317236799932,1.137011153447199,1.1322118121876539,-0.03704090771394042,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-20,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,3.226425408942874e-05,0.0,0.0,3.226425408942874e-05,1.1370478382639564,1.1322483421572456,-0.03700983855710893,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-21,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.011750774742170912,0.0,0.0,0.011750774742170912,1.1504090312824686,1.145553137378132,-0.02569395809106656,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-22,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.004617346998593025,0.0,0.0,-0.004617346998593025,1.145097193594722,1.1402637210375302,-0.030192667169385956,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-23,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.005271548098266204,0.0,0.0,0.005271548098266204,1.151133628527946,1.1462746760876874,-0.025080281168318175,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-27,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.002190368751513901,0.0,0.0,0.002190368751513901,1.1536550356566906,1.1487854403188416,-0.0229448474809546,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-28,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.010233328549038799,0.0,0.0,-0.010233328549038799,1.1418493046445626,1.1370295414757066,-0.032943373867213244,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-29,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.007728621810397446,0.0,0.0,0.007728621810397446,1.1506742260846257,1.1458172127890218,-0.025469358934594122,sample_ridge,equity_minimum_variance__sample_ridge
2022-12-30,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0006886076583697706,0.0,0.0,-0.0006886076583697706,1.1498818630002552,1.1450281942812035,-0.02614042819734763,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-03,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,True,0.0013845490502484381,0.05977576034787278,5.977576034787279e-05,0.0013247732899005654,1.15147393084157,1.1465450970491704,-0.02485028504850939,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-04,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.008553138860652423,0.0,0.0,0.008553138860652423,1.161322647266479,1.156351656474232,-0.016509694126603858,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-05,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0014417206282585388,0.0,0.0,-0.0014417206282585388,1.159648344449851,1.1546845204375722,-0.017927612388273784,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-06,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.015392899933227787,0.0,0.0,0.015392899933227787,1.177498695373701,1.1724584637151148,-0.002810670398580517,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-09,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.013671170806076306,0.0,0.0,-0.013671170806076306,1.161400909585315,1.1564295837946357,-0.016443416049558124,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-10,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.002401166576302013,0.0,0.0,0.002401166576302013,1.164189626631098,1.1592063638590901,-0.014081732854274609,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-11,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.002893864231198845,0.0,0.0,0.002893864231198845,1.1675586333499386,1.1625609496920402,-0.011228619246095972,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-12,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0036990010878443303,0.0,0.0,-0.0036990010878443303,1.163239832695055,1.1582606354744438,-0.014886085659134185,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-13,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.00246429415086766,0.0,0.0,0.00246429415086766,1.1661063978108217,1.1611149303836237,-0.01245847520208565,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-17,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.005284816724045495,0.0,0.0,-0.005284816724045495,1.1599437392176546,1.1549786507809934,-0.017677451168027103,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-18,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.017715555051880195,0.0,0.0,-0.017715555051880195,1.1393946920484606,1.1345175629093365,-0.03507984036056311,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-19,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0021810899416533575,0.0,0.0,-0.0021810899416533575,1.1369095697460605,1.1320430780642459,-0.037184418015251186,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-20,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.008776888896845024,0.0,0.0,0.008776888896845024,1.1468880987254815,1.141978894386858,-0.02873389262401993,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-23,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.002831329841122155,0.0,0.0,0.002831329841122155,1.1501353172238309,1.1452122133084672,-0.02598391791053578,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-24,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0002196187602702584,0.0,0.0,-0.0002196187602702584,1.1498827259313191,1.1449607032219342,-0.026197830114967458,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-25,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0015334957298061738,0.0,0.0,0.0015334957298061738,1.1516460661813126,1.1467164955711209,-0.024704508645772782,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-26,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0018815160693733068,0.0,0.0,0.0018815160693733068,1.1538129067610632,1.1488740610845534,-0.022869474506402532,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-27,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.004972603771964176,0.0,0.0,-0.004972603771964176,1.1480754523487622,1.1431611655948926,-0.027728357443173257,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-30,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.004483382059866209,0.0,0.0,-0.004483382059866209,1.142928191462329,1.1380359373335287,-0.03208742268272924,sample_ridge,equity_minimum_variance__sample_ridge
2023-01-31,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.0072653612220833505,0.0,0.0,0.0072653612220833505,1.1512319776242055,1.146304179501969,-0.02505518817712149,sample_ridge,equity_minimum_variance__sample_ridge
2023-02-01,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,True,-0.013664650632566243,0.05187150142814769,5.187150142814769e-05,-0.01371652213399439,1.1355007948529323,1.13058087285154,-0.03842804026791291,sample_ridge,equity_minimum_variance__sample_ridge
2023-02-02,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.010836508969589929,0.0,0.0,-0.010836508969589929,1.123195930304532,1.1183293230820377,-0.04884812343445577,sample_ridge,equity_minimum_variance__sample_ridge
2023-02-03,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.007631339424243158,0.0,0.0,-0.007631339424243158,1.1146244409204495,1.1097949724295144,-0.05610668624853343,sample_ridge,equity_minimum_variance__sample_ridge
2023-02-06,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.0007321321642177001,0.0,0.0,-0.0007321321642177001,1.1138083885162284,1.1089824558345116,-0.05679774090312095,sample_ridge,equity_minimum_variance__sample_ridge
2023-02-07,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,0.005422413185666024,0.0,0.0,0.005422413185666024,1.1198479178084242,1.1149958169257008,-0.05168330853664416,sample_ridge,equity_minimum_variance__sample_ridge
2023-02-08,equity_minimum_variance,Equity Minimum Variance,equity,minimum_variance,monthly,False,-0.008311806513552247,0.0,0.0,-0.008311806513552247,1.1105399585909963,1.1057281874319942,-0.05956553338965964,sample_ridge,equity_minimum_variance__sample_ridge
