date,ticker_count,covered_tickers,headline_count,coverage_breadth,plain_sentiment_index,plain_fear_greed_index,plain_standardized_score,finance_sentiment_index,finance_fear_greed_index,finance_standardized_score,standardization_basis,no_news_policy
2020-02-10,50,43,172,0.86,0.09753138095238095,54.87656904761905,0.3378241443297901,0.10902721428571428,55.45136071428571,0.3826192677460347,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-11,50,41,190,0.82,0.0738494850903998,53.69247425451999,-0.31622838991496904,0.07783967080468551,53.89198354023428,-0.41626559172919503,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-12,50,42,130,0.84,0.10093694248366013,55.04684712418301,0.4318797960833937,0.12157133986928105,56.07856699346405,0.7039434531588193,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-13,50,44,191,0.88,0.06389554735166794,53.1947773675834,-0.5911387366910436,0.0772275633944487,53.86137816972243,-0.4319450357581307,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-14,50,37,146,0.74,0.09605406021505378,54.80270301075269,0.2970231300118282,0.11001406021505376,55.50070301075268,0.4078978303895991,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-18,50,45,253,0.9,0.08667259010270775,54.333629505135384,0.03792333759309453,0.09412109407096171,54.70605470354809,0.0007913831507880682,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-19,50,40,129,0.8,0.09942174401154402,54.971087200577195,0.3900326649944379,0.11970589004329003,55.98529450216451,0.6561590028380861,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-20,50,39,193,0.78,0.07961987846597847,53.980993923298925,-0.15686021969404557,0.09255848632478633,54.627924316239316,-0.03923561257837491,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-21,50,40,124,0.8,0.056218613492063495,52.81093067460317,-0.8031622197502939,0.06037994682539683,53.018997341269845,-0.8635053413476613,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-24,50,45,192,0.9,0.02232051227400051,51.116025613700025,-1.7393684735474373,0.01743809730073848,50.871904865036925,-1.9634827552142289,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-25,50,43,150,0.86,0.09468957564102563,54.734478782051276,0.25933845312691217,0.10301591025641024,55.150795512820515,0.2286366439579611,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-26,50,42,189,0.84,0.10410332282913166,55.20516614145659,0.5193296819121377,0.11991826106442577,55.995913053221294,0.6615989950413783,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-27,50,46,211,0.92,0.0900539119047619,54.502695595238094,0.13130953043084828,0.08885223968253968,54.442611984126984,-0.13417301378064786,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-02-28,50,43,176,0.86,0.013468620634920636,50.67343103174603,-1.9838422349870697,0.0060683785714285765,50.30341892857143,-2.2547239090698645,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-02,50,44,197,0.88,0.09349027187118437,54.67451359355921,0.22621578108386622,0.1432622052045177,57.16311026022589,1.2595660502311894,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-03,50,41,149,0.82,0.08433617094017094,54.21680854700854,-0.026604472309510917,0.10744910427350428,55.37245521367521,0.34219517355253926,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-04,50,44,146,0.88,0.2460675349206349,62.303376746031745,4.440132865561493,0.25632522380952383,62.81626119047618,4.155733033855579,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-05,50,43,140,0.86,0.11176548967698967,55.58827448384949,0.7309453259405826,0.11033772777222776,55.51688638861138,0.41618874022310137,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-06,50,37,153,0.74,0.029629657842157844,51.48148289210789,-1.5375026596836134,0.03556197927072927,51.778098963536465,-1.4992302593564133,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-09,50,46,230,0.92,0.005573818353576252,50.278690917678816,-2.2018828627124982,-0.015639297040678613,49.21803514796607,-2.81077710997237,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-10,50,43,172,0.86,0.06938809379666228,53.46940468983311,-0.4394442126232793,0.0652108572024594,53.260542860122975,-0.7397591040056702,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-11,50,44,163,0.88,0.10947790833333335,55.473895416666664,0.6677663311578447,0.09353157976190478,54.67657898809524,-0.014309327048976894,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-12,50,44,218,0.88,-0.028286570559732667,48.58567147201337,-3.1370475686268056,-0.03226300260651629,48.38684986967419,-3.23660182082208,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-13,50,41,172,0.82,0.048360790429505134,52.41803952147526,-1.0201815461448516,0.10950762380952382,55.47538119047619,0.39492520313182755,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-16,50,45,262,0.9,-0.00010306998234076659,49.994846500882964,-2.358668587317083,0.011650812879895039,50.582540643994754,-2.11172700228361,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-17,50,42,164,0.84,0.08171583412698415,54.085791706349205,-0.09897359103328046,0.13323842460317462,56.66192123015873,1.0028017891413206,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-18,50,41,168,0.82,0.023219618217893218,51.16098091089466,-1.7145367402865197,0.039159695598845606,51.95798477994228,-1.4070729175969607,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-19,50,38,156,0.76,0.01829231666666667,50.91461583333333,-1.850620189236297,0.03262511666666667,51.631255833333334,-1.5744594953548112,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-20,50,40,181,0.8,0.04325400591075591,52.1627002955378,-1.1612220006674148,0.03859641744921745,51.92982087246087,-1.4215015751693305,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-23,50,47,244,0.94,0.050076412184547475,52.50382060922737,-0.9727990746049646,0.053930835535706115,52.69654177678531,-1.0287026217791477,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-24,50,44,186,0.88,0.22749022960927964,61.37451148046398,3.9270601922778914,0.2354674962759463,61.77337481379731,3.6214516872092593,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-25,50,41,159,0.82,0.12010157142857142,56.00507857142857,0.9611733206530556,0.18018715714285716,59.00935785714285,2.2054175584890903,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-26,50,46,175,0.92,0.18131596623376622,59.06579831168831,2.6518078157938296,0.1880487106782107,59.402435533910534,2.4067952686369987,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-27,50,39,149,0.78,0.20498302271062271,60.24915113553113,3.305450512181688,0.20288433223443225,60.14421661172161,2.7868172940773555,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-30,50,45,183,0.9,0.08524892055137843,54.26244602756892,-0.0013959248257945226,0.10350535388471177,55.175267694235586,0.2411739925456933,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-03-31,50,43,137,0.86,0.01562744047619048,50.781372023809524,-1.9242194076429462,0.028803773809523803,51.440188690476184,-1.672345144902435,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-01,50,44,163,0.88,0.033333009523809534,51.666650476190476,-1.4352225649352681,0.01805548888888889,50.90277444444445,-1.9476679542684359,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-02,50,42,176,0.84,0.024174336813186814,51.20871684065934,-1.688169082883514,0.03523013443223443,51.76150672161172,-1.507730634428589,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-03,50,40,190,0.8,0.04093552579365079,52.04677628968254,-1.2252543655180315,0.04954532936507936,52.47726646825397,-1.1410396028235212,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-06,50,44,312,0.88,0.19537611871423596,59.7688059357118,3.0401246302631613,0.19720722140783864,59.86036107039193,2.6413951999105807,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-07,50,46,234,0.92,0.18683062336902864,59.34153116845143,2.804112998446026,0.20373007932710563,60.186503966355275,2.808481537934617,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-08,50,42,229,0.84,0.1620918496703881,58.104592483519404,2.1208713472706435,0.16175319899369636,58.08765994968482,1.7332223028889588,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-09,50,47,290,0.94,0.13506898174603174,56.75344908730159,1.3745470094096248,0.15405724682539682,57.70286234126984,1.5360865563611832,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-13,50,46,345,0.92,0.044246223616253036,52.212311180812655,-1.1338186834420925,0.042596592523816056,52.129829626190805,-1.3190350470091072,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-14,50,41,226,0.82,0.19904256849261848,59.95212842463092,3.141385558999954,0.1976149635975136,59.880748179875674,2.6518397244079575,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-15,50,45,262,0.9,0.036072670587745596,51.803633529387284,-1.3595579191534346,0.0372008832917083,51.86004416458542,-1.4572488955696292,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-16,50,44,304,0.88,0.13758254661868768,56.87912733093439,1.4439672739243634,0.15092795113756063,57.54639755687803,1.4559280486109925,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-17,50,43,314,0.86,0.15582297696647,57.7911488483235,1.9477360500481846,0.15742528766842626,57.87126438342132,1.6223606432326654,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-20,50,46,319,0.92,0.06267717665851724,53.13385883292586,-0.6247880037999353,0.062122376182767274,53.10611880913836,-0.8188721231798005,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-21,50,47,230,0.94,-0.07077717117117117,46.46114144144144,-4.3105636238219045,-0.0726995963963964,46.36502018018018,-4.272405829147897,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-22,50,44,232,0.88,0.12119666217050923,56.05983310852546,0.9914178111772395,0.11563270865474395,55.7816354327372,0.55182238064836,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-23,50,46,259,0.92,0.1554329388888889,57.77164694444444,1.9369638806838472,0.16707065046897548,58.35353252344877,1.8694315390277003,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-24,50,39,206,0.78,0.00777725058815315,50.38886252940765,-2.141027919110823,-0.0003142037897270361,49.98428981051365,-2.4182170170083768,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-27,50,49,346,0.98,0.10138937893217893,55.06946894660894,0.4443752992923867,0.1046107856782107,55.23053928391053,0.26949019268329094,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-28,50,45,319,0.9,0.11017042764580448,55.50852138229022,0.6868925030646446,0.10882232766315555,55.44111638315778,0.37737099223595005,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-29,50,44,404,0.88,0.1184806147784527,55.92403073892264,0.9164053337026077,0.1143884642136918,55.719423210684596,0.5199504236265625,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-04-30,50,47,321,0.94,0.051039266136641136,52.551963306832064,-0.9462067328792564,0.06959996862026863,53.47999843101343,-0.6273297727128553,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-01,50,44,340,0.88,-0.003061649583865327,49.846917520806734,-2.440379380127744,0.010650229582604311,50.532511479130214,-2.1373574546254432,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-04,50,47,299,0.94,0.10782971051758698,55.39148552587935,0.622245990868864,0.09940783346196287,54.97039167309814,0.13621391356044524,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-05,50,46,299,0.92,0.13945013540446483,56.97250677022324,1.4955468089997468,0.15856880538154655,57.92844026907733,1.6516524336588414,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-06,50,42,247,0.84,0.06561607273576098,53.28080363678804,-0.5436208354952587,0.06588849094304389,53.2944245471522,-0.7224011695485425,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-07,50,42,181,0.84,0.11221770952380952,55.610885476190475,0.7434348469895767,0.12824997142857142,56.41249857142857,0.8750200125542733,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-08,50,40,203,0.8,0.10993091295093795,55.4965456475469,0.6802775262030237,0.12577836446608948,56.28891822330447,0.8117085375065035,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-11,50,46,247,0.92,0.10198563033988957,55.09928151699448,0.4608427200822154,0.10386324145100069,55.19316207255004,0.2503414653951203,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-12,50,42,202,0.84,0.0021957629437229474,50.10978814718615,-2.29517884351194,0.0038563134199134197,50.19281567099567,-2.31138708803403,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-13,50,44,217,0.88,0.09739651436341436,54.869825718170716,0.3340993650801625,0.10335315332445333,55.16765766622267,0.23727529743788273,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-14,50,49,219,0.98,0.10818324869281046,55.40916243464052,0.6320100967835598,0.11264019313725489,55.63200965686275,0.475167566840375,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-15,50,48,258,0.96,0.08122184737854737,54.06109236892737,-0.11261664083729098,0.08552691404521404,54.2763457022607,-0.21935292883552357,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-18,50,47,268,0.94,0.18568280375180377,59.28414018759018,2.772412228631097,0.1958401370851371,59.792006854256854,2.6063766365634367,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-19,50,39,155,0.78,0.05700700805860806,52.8503504029304,-0.7813881410515906,0.08364887454212454,54.182443727106225,-0.26745987016699563,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-20,50,42,182,0.84,0.08848692427278604,54.424346213639296,0.08803207334729743,0.08895433220929398,54.4477166104647,-0.13155786155042504,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-21,50,45,157,0.9,0.06935140808080809,53.4675704040404,-0.4404574079166315,0.07423587474747474,53.71179373737374,-0.5085786688554363,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-22,50,39,135,0.78,0.023712416666666663,51.18562083333333,-1.700926509240381,0.030180699999999998,51.509035000000004,-1.6370744770841927,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-26,50,44,248,0.88,0.13894249285714286,56.94712464285714,1.4815266099201863,0.14692646547619048,57.34632327380953,1.3534279491010586,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-27,50,40,175,0.8,0.1198327598845599,55.99163799422799,0.9537492160703968,0.1313538075036075,56.567690375180376,0.9545263593156874,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-28,50,47,196,0.94,0.09046781731601732,54.52339086580087,0.14274087379739972,0.09173933398268398,54.5869666991342,-0.06021861831293411,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-05-29,50,40,152,0.8,0.09844169841269843,54.922084920634916,0.36296552006076527,0.10248708174603176,55.12435408730158,0.215090431494732,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-01,50,44,221,0.88,0.06592266125161388,53.296133062580694,-0.5351533970379412,0.07382056428191691,53.69102821409585,-0.5192170586060617,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-02,50,42,142,0.84,0.13286940245310244,56.643470122655124,1.3137984773158624,0.13785366911976912,56.89268345598846,1.1210236352872422,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-03,50,41,164,0.82,0.1734619514147688,58.67309757073844,2.4348936664242267,0.1749713137336094,58.74856568668048,2.0718110648716506,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-04,50,40,119,0.8,0.08555250317460317,54.27762515873016,0.006988496135686612,0.08684276984126985,54.3421384920635,-0.1856466103702311,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-05,50,36,141,0.72,0.16027722222222224,58.01386111111111,2.0707545116887274,0.17684799494949494,58.84239974747475,2.119883212982466,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-08,50,41,150,0.82,0.11163845132684652,55.58192256634232,0.7274367489524205,0.11441463398938524,55.72073169946926,0.5206207758006629,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-09,50,34,141,0.68,0.12099335000000001,56.0496675,0.9858026847051299,0.11637025476190477,55.81851273809524,0.5707150009835937,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-10,50,32,160,0.64,0.009353563953823958,50.4676781976912,-2.097492901577196,0.014921778239538245,50.74608891197692,-2.0279395535133515,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-11,50,42,164,0.84,0.09433954776334776,54.716977388167386,0.24967129548945866,0.09761992655122656,54.88099632756133,0.09041576462937545,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-12,50,33,95,0.66,0.037308961904761906,51.8654480952381,-1.3254137157639825,0.05042776190476191,52.521388095238095,-1.1184356424991218,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-15,50,33,144,0.66,0.08370368903318903,54.18518445165945,-0.04407251610703439,0.07611088903318904,53.80554445165945,-0.46054922001256454,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-16,50,34,113,0.68,0.09829505000000001,54.9147525,0.35891534745096365,0.10753543888888889,55.37677194444445,0.34440667883256676,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-17,50,35,80,0.7,0.008864516666666664,50.44322583333334,-2.1109995321018347,0.012260849999999998,50.613042500000006,-2.096100589794079,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-18,50,36,97,0.72,0.06723065238095238,53.361532619047615,-0.4990289702648751,0.08214315238095239,54.10715761904762,-0.30602971257438066,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-19,50,31,80,0.62,0.04724472698412699,52.36223634920635,-1.051005266048096,0.04139428253968254,52.069714126984124,-1.3498328314933017,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-22,50,32,119,0.64,0.07517511428571427,53.75875571428571,-0.2796168306159436,0.08018470476190476,54.00923523809524,-0.3561963488753189,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-23,50,39,123,0.78,0.08494448333333332,54.24722416666666,-0.009803948201173635,0.07761731666666666,53.88086583333334,-0.42196130657166037,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-24,50,33,99,0.66,-0.025665983549783545,48.71670082251082,-3.064671539906158,-0.039992043073593074,48.00039784632035,-3.4345851410273083,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-25,50,30,133,0.6,0.011873281316526606,50.593664065826324,-2.027902716050625,0.004484709887955178,50.22423549439776,-2.2952903914676064,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-26,50,27,85,0.54,0.04640252278244631,52.320126139122316,-1.0742654727338774,0.05676649925303456,52.838324962651726,-0.9560656469653105,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-29,50,31,160,0.62,0.06030098901098901,53.01504945054945,-0.6904141496864208,0.06678043186813187,53.3390215934066,-0.6995536470743031,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-06-30,50,32,119,0.64,0.07805115714285714,53.90255785714285,-0.20018555829408888,0.08066987142857145,54.03349357142857,-0.34376855684489327,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-01,50,34,92,0.68,0.037283148629148624,51.864157431457436,-1.3261266332782904,0.04818773044733044,52.40938652236652,-1.1758151926768647,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-02,50,32,110,0.64,0.09464460757575757,54.73223037878788,0.25809651383201493,0.09620985757575758,54.810492878787876,0.0542961274414336,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-06,50,40,207,0.8,0.040574626726896296,52.02873133634481,-1.2352217663795604,0.037175581234707315,51.85877906173536,-1.4578970206861188,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-07,50,26,80,0.52,0.03473772164502165,51.73688608225109,-1.396426873571804,0.03473772164502165,51.73688608225109,-1.520344039538728,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-08,50,31,86,0.62,0.06768209047619048,53.384104523809526,-0.4865610398269612,0.05500953492063492,52.75047674603175,-1.0010711859442263,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-09,50,31,89,0.62,0.07103751190476192,53.551875595238094,-0.3938901699942988,0.0698237023809524,53.49118511904762,-0.6215987181310013,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-10,50,32,93,0.64,0.05495384848484848,52.74769242424242,-0.8380928166507342,0.06444353535353535,53.222176767676764,-0.7594144451781112,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-13,50,36,100,0.72,0.09620110476190476,54.81005523809523,0.30108424315392057,0.09620110476190476,54.81005523809523,0.054071919642923405,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-14,50,31,122,0.62,0.06343790555555556,53.17189527777778,-0.6037780024942581,0.07972774305555555,53.98638715277778,-0.36790165643775685,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-15,50,34,119,0.68,0.1113300271221532,55.56650135610766,0.718918611980712,0.11718367060041408,55.85918353002071,0.5915510632479309,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-16,50,34,102,0.68,0.06969468326118326,53.484734163059166,-0.4309767479654088,0.07399521659451659,53.69976082972583,-0.5147432503917952,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-17,50,28,75,0.56,0.008089550793650792,50.40447753968253,-2.132402733777633,0.0029650841269841257,50.14825420634921,-2.3342163816869634,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-20,50,33,134,0.66,0.06745519125319126,53.37275956265957,-0.492827599425302,0.06134241347541348,53.067120673770674,-0.8388512663989286,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-21,50,32,144,0.64,0.12717572611350003,56.358786305675004,1.1565490974186716,0.12784800437436958,56.39240021871848,0.8647234211024634,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-22,50,30,84,0.6,0.08886440000000001,54.443220000000004,0.098457292571259,0.09971313333333333,54.98565666666667,0.14403432573833785,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-23,50,38,111,0.76,0.0427161905982906,52.13580952991453,-1.1760755187355474,0.0482780094017094,52.41390047008547,-1.1735026511383984,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2020-07-24,50,36,154,0.72,0.08805163736263737,54.402581868131875,0.07601021038642837,0.1075101749084249,55.37550874542124,0.3437595290660251,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
